district,metro,area,rooms,floor,gk,price,adress
1.29,3.0,60.0,2.0,5.0,0.0,11000.0,"Ветряные Горы ул., 2а, Подольский р-н"
1.19,2.0,45.0,2.0,3.0,0.0,8000.0,"Шалетт, 6, Днепровский р-н"
1.53,1.0,39.0,1.0,8.0,0.0,14000.0,"Максимовича ул. (Трутенко Онуфрия), 28б, Голосеевский р-н"
1.0,3.0,62.0,3.0,7.0,0.0,8800.0,"Курчатова академика ул., 18, Деснянский р-н"
1.0,3.0,36.2,1.0,2.0,0.0,9700.0,"Кисловодская ул., 100, Деснянский р-н"
2.87,1.0,50.0,1.0,4.0,0.0,14500.0,"Институтская ул., 27/6, Печерский р-н"
1.12,3.0,52.0,1.0,12.0,0.0,13000.0,"Вишняковская ул., 13В, Дарницкий р-н"
1.53,3.0,46.0,2.0,22.0,1.0,11500.0,"Приміська, 26, Голосеевский р-н"
1.74,1.0,98.0,3.0,10.0,0.0,21000.0,"Тургеневская ул., 29, Шевченковский р-н"
1.12,1.0,170.0,4.0,23.0,0.0,29500.0,"Бажана Николая просп., 1 М, Дарницкий р-н"
1.12,1.0,73.0,2.0,20.0,0.0,16000.0,"Бориса Гмыри ул., 2, Дарницкий р-н"
1.0,3.0,38.0,1.0,2.0,0.0,6000.0,"Драйзера Теодора ул., 9в, Деснянский р-н"
1.74,1.0,55.0,2.0,22.0,0.0,24750.0,"Победы просп., 5 В, Шевченковский р-н"
1.12,3.0,47.0,1.0,16.0,1.0,12000.0,"Пчелки Елены ул., 3, Дарницкий р-н"
1.12,1.0,46.0,1.0,13.0,1.0,12500.0,"Каменская ул. (Днепродзержинская), 6, Дарницкий р-н"
1.53,1.0,85.0,2.0,20.0,0.0,41250.0,"Саксаганского, 37к, Голосеевский р-н"
1.53,1.0,120.0,3.0,4.0,0.0,110000.0,"Демиевская ул., 29, Голосеевский р-н"
1.29,3.0,43.0,2.0,11.0,1.0,14200.0,"Правды просп., 41Г, Подольский р-н"
1.19,2.0,51.0,1.0,14.0,0.0,15500.0,"Гарматная ул., 37А, Соломенский р-н"
1.74,1.0,33.0,1.0,3.0,0.0,7500.0,"Данила Щербаковского ул. (Щербакова), 44, Шевченковский р-н"
1.22,3.0,40.0,1.0,15.0,1.0,9500.0,"Петра Калнышевского ул. (Майорова Михаила), 6, Оболонский р-н"
1.12,1.0,50.0,2.0,14.0,1.0,14000.0,"Заречная ул., 1, Дарницкий р-н"
1.53,1.0,84.0,2.0,15.0,1.0,25000.0,"Лобановского просп., 144, Голосеевский р-н"
1.19,3.0,70.0,2.0,2.0,0.0,16500.0,"Антонова авиаконструктора ул., 2б, Соломенский р-н"
1.22,1.0,80.0,2.0,7.0,1.0,21000.0,"Героев Сталинграда просп., 2Д, Оболонский р-н"
1.22,3.0,46.0,2.0,4.0,0.0,6200.0,"Восьмого Марта ул., 7, Оболонский р-н"
1.29,3.0,35.0,1.0,14.0,0.0,9000.0,"Правды просп., 74, Подольский р-н"
1.74,1.0,60.0,3.0,5.0,0.0,35750.0,"Кудрявская ул., 8а, Шевченковский р-н"
1.19,3.0,65.0,2.0,23.0,1.0,20000.0,"Шумского Юрия ул., 3Г, Днепровский р-н"
2.87,1.0,85.0,2.0,7.0,0.0,63250.0,"Драгомирова ул., 15, Печерский р-н"
1.74,1.0,30.0,1.0,14.0,0.0,15000.0,"Победы просп., 5в, Шевченковский р-н"
1.53,3.0,50.0,2.0,14.0,0.0,16000.0,"Вильямса академика ул., 19/14, Голосеевский р-н"
2.87,1.0,35.0,1.0,7.0,0.0,13500.0,"саксаганського, 12б, Печерский р-н"
1.12,3.0,40.0,1.0,11.0,0.0,9000.0,"Гришко Михаила ул., 10, Дарницкий р-н"
1.19,3.0,50.0,1.0,15.0,0.0,12000.0,"Борщаговская ул., 206, Соломенский р-н"
1.18,1.0,48.0,1.0,5.0,0.0,8000.0,"Наумова генерала ул., 66, Святошинский р-н"
1.19,1.0,65.0,2.0,12.0,0.0,15000.0,"Никольско-Слободская ул., 2Б, Днепровский р-н"
1.53,3.0,52.0,2.0,2.0,0.0,14990.0,"Вильямса академика ул., 15, Голосеевский р-н"
1.29,3.0,34.0,1.0,6.0,0.0,7300.0,"Светлицкого ул., 26б, Подольский р-н"
1.22,1.0,34.0,1.0,17.0,0.0,10000.0,"Петра Калнышевского ул. (Майорова Михаила), 8, Оболонский р-н"
1.74,1.0,38.0,1.0,7.0,1.0,20000.0,"Победы просп., 67, Шевченковский р-н"
2.87,1.0,87.0,3.0,10.0,1.0,55000.0,"Джона Маккейна ул. (Кудри Ивана), 3а, Печерский р-н"
2.87,1.0,49.0,2.0,17.0,1.0,27500.0,"Предславинская ул., 40, Печерский р-н"
1.22,1.0,80.0,2.0,3.0,0.0,12600.0,"Героев Сталинграда , 20а, Оболонский р-н"
1.74,1.0,82.0,2.0,3.0,0.0,41250.0,"Франко Ивана ул., 42, Шевченковский р-н"
1.22,3.0,43.0,1.0,4.0,0.0,9000.0,"Балтийский пер., 3, Оболонский р-н"
1.53,2.0,60.0,1.0,11.0,0.0,16000.0,"Голосеевская пл., 13А, Голосеевский р-н"
1.0,3.0,43.0,1.0,4.0,0.0,7200.0,"Закревского Николая ул., 95, Деснянский р-н"
1.19,3.0,52.0,2.0,9.0,0.0,9000.0,"Кавказская ул., 13, Соломенский р-н"
1.19,2.0,47.0,1.0,15.0,1.0,10999.0,"Харьковское шоссе, 19б, Днепровский р-н"
1.19,2.0,50.0,1.0,22.0,0.0,13000.0,"Краковская ул., 13В, Днепровский р-н"
1.12,3.0,36.0,1.0,8.0,1.0,10000.0,"Пчелки Елены ул., 7, Дарницкий р-н"
1.19,3.0,30.5,1.0,3.0,1.0,11500.0,"Соборности просп. (Воссоединения), 17, Днепровский р-н"
1.19,3.0,51.0,1.0,20.0,1.0,20500.0,"Нижнеключевая ул., 14, Соломенский р-н"
1.12,3.0,98.0,3.0,7.0,0.0,15000.0,"Пчелки Елены ул., 2б, Дарницкий р-н"
2.87,1.0,60.0,2.0,3.0,0.0,24750.0,"Кловский спуск, 17, Печерский р-н"
1.29,3.0,29.0,1.0,2.0,0.0,7500.0,"Правды просп., 68а, Подольский р-н"
1.18,3.0,52.0,2.0,4.0,0.0,9500.0,"Героев Космоса ул., Святошинский р-н"
2.87,1.0,48.0,1.0,2.0,0.0,33000.0,"Городецкого архитектора ул., 15, Печерский р-н"
1.29,1.0,50.0,1.0,6.0,0.0,14000.0,"Оболонская ул., 47, Подольский р-н"
1.29,3.0,35.0,1.0,15.0,0.0,8000.0,"Гонгадзе Георгия просп. (Советской Украины), 1/102, Подольский р-н"
1.74,1.0,85.0,3.0,3.0,0.0,20000.0,"Саксаганского ул., 92, Шевченковский р-н"
2.87,1.0,50.0,1.0,4.0,0.0,13500.0,"Софиевская, 1, Печерский р-н"
1.18,3.0,39.0,1.0,15.0,0.0,9000.0,"Оксамитова, 9а, Святошинский р-н"
2.87,1.0,92.0,3.0,5.0,0.0,34375.0,"Городецкого архитектора ул., 10/1, Печерский р-н"
1.12,3.0,50.0,1.0,12.0,0.0,9000.0,"Пчелки Елены ул., 2, Дарницкий р-н"
2.87,1.0,223.0,5.0,5.0,0.0,55000.0,"Круглоуниверситетская ул., 7, Печерский р-н"
1.12,3.0,80.0,3.0,9.0,0.0,14000.0,"Чавдар Елизаветы ул., 13, Дарницкий р-н"
1.19,1.0,32.0,1.0,7.0,0.0,9000.0,"Челябинская ул., 19, Днепровский р-н"
1.19,3.0,40.0,1.0,4.0,0.0,13500.0,"Липковского Василия ул. (Урицкого), 11, Соломенский р-н"
1.74,1.0,28.0,1.0,4.0,0.0,7000.0,"Туполева академика ул., 5, Шевченковский р-н"
1.19,3.0,45.0,1.0,9.0,1.0,14000.0,"Регенераторная ул., 4к2, Днепровский р-н"
1.19,3.0,75.0,3.0,4.0,0.0,23000.0,"Регенераторная ул., 4к9, Днепровский р-н"
1.53,1.0,54.0,2.0,2.0,0.0,10500.0,"Феодосийская ул., 48/52, Голосеевский р-н"
1.74,1.0,45.0,1.0,5.0,0.0,9200.0,"Ярмолы Виктора ул., 6/8, Шевченковский р-н"
1.19,3.0,125.0,3.0,12.0,0.0,35750.0,"Тычины Павла просп., 18 Б, Днепровский р-н"
1.29,3.0,35.0,1.0,3.0,0.0,8500.0,"Ужвий Наталии ул., 8А, Подольский р-н"
1.0,3.0,74.0,3.0,13.0,0.0,9000.0,"Волкова космонавта ул., 6, Деснянский р-н"
1.29,3.0,46.0,1.0,19.0,1.0,12000.0,"Правды просп., 45 б, Подольский р-н"
1.74,1.0,34.0,1.0,1.0,0.0,7000.0,"Телиги Олены ул., 3в, Шевченковский р-н"
1.12,1.0,42.0,1.0,8.0,1.0,13990.0,"Малоземельная ул., 75, Дарницкий р-н"
1.53,1.0,56.0,2.0,8.0,0.0,16000.0,"Антоновича ул. (Горького), 91/14, Голосеевский р-н"
1.74,1.0,110.0,3.0,8.0,1.0,33000.0,"Глубочицкая ул., 32а, Шевченковский р-н"
1.12,3.0,65.0,2.0,14.0,0.0,12500.0,"Григоренко Петра просп., 14, Дарницкий р-н"
1.12,3.0,44.0,1.0,9.0,0.0,9500.0,"Пчелки Елены ул., 4, Дарницкий р-н"
2.87,1.0,120.0,3.0,12.0,1.0,54175.0,"Драгомирова ул., 3, Печерский р-н"
2.87,1.0,57.0,2.0,17.0,1.0,41250.0,"Лумумбы Патриса ул., 6/1, Печерский р-н"
1.22,1.0,165.0,4.0,3.0,0.0,35750.0,"Героев Сталинграда просп., 24а, Оболонский р-н"
1.19,1.0,56.0,2.0,12.0,1.0,19000.0,"Богдановская ул., 7Д, Соломенский р-н"
2.87,1.0,94.0,3.0,27.0,1.0,68750.0,"Драгомирова ул., 17, Печерский р-н"
2.87,1.0,135.0,3.0,18.0,0.0,60500.0,"Деловая, 2б, Печерский р-н"
1.18,1.0,40.0,1.0,8.0,0.0,9400.0,"Доброхотова академика ул., 15, Святошинский р-н"
1.53,1.0,39.0,1.0,8.0,1.0,14000.0,"Максимовича ул. (Трутенко Онуфрия), 28Б, Голосеевский р-н"
1.12,1.0,95.0,2.0,18.0,0.0,27225.0,"Срибнокильская ул., 3а, Дарницкий р-н"
1.19,2.0,58.0,3.0,9.0,0.0,12000.0,"Краковская ул., 18, Днепровский р-н"
1.12,1.0,90.0,2.0,23.0,0.0,49500.0,"Днепровская наб., 14а, Дарницкий р-н"
2.87,1.0,71.0,2.0,9.0,0.0,30250.0,"Леси Украинки бульв., 7а, Печерский р-н"
1.19,3.0,45.0,2.0,5.0,0.0,8000.0,"Комарова космонавта просп., 12, Соломенский р-н"
1.22,1.0,45.0,1.0,10.0,0.0,9500.0,"Петра Калнышевского ул. (Майорова Михаила), 6, Оболонский р-н"
1.19,3.0,118.0,3.0,18.0,0.0,41250.0,"Тычины Павла просп., 2, Днепровский р-н"
1.18,3.0,27.0,1.0,5.0,0.0,7000.0,"Симиренко ул., 24а, Святошинский р-н"
1.18,3.0,32.0,1.0,13.0,0.0,7500.0,"Симиренко ул., 26, Святошинский р-н"
1.74,1.0,50.0,1.0,12.0,0.0,12000.0,"Победы пл., 71, Шевченковский р-н"
1.18,1.0,56.0,1.0,23.0,0.0,13000.0,"Осенняя ул., 33, Святошинский р-н"
1.18,3.0,61.0,2.0,4.0,0.0,12500.0,"Кольцова бульв., 14, Святошинский р-н"
1.18,3.0,66.0,2.0,10.0,0.0,14000.0,"Кольцова бульв., 8, Святошинский р-н"
1.18,3.0,32.0,1.0,1.0,0.0,7500.0,"Кольцова бульв., 5б, Святошинский р-н"
1.18,3.0,38.0,1.0,7.0,1.0,20000.0,"Победы просп., 67а, Святошинский р-н"
1.53,1.0,55.0,2.0,3.0,0.0,19500.0,"Казимира Малевича ул. (Боженко), 48, Голосеевский р-н"
1.74,1.0,62.0,2.0,14.0,0.0,16000.0,"Дегтяревская ул., 25А к.1, Шевченковский р-н"
1.19,3.0,120.0,3.0,2.0,0.0,25000.0,"Игоря Шамо бульв. (Давыдова Алексея), 12, Днепровский р-н"
1.18,3.0,65.0,2.0,3.0,0.0,13000.0,"Победы просп., 67е, Святошинский р-н"
1.74,1.0,180.0,4.0,7.0,0.0,96250.0,"Бульварно-Кудрявская ул. (Воровского), 36, Шевченковский р-н"
1.19,1.0,50.0,1.0,6.0,0.0,9999.0,"Туманяна Ованеса ул., 15а, Днепровский р-н"
1.53,1.0,74.0,3.0,3.0,0.0,15900.0,"Лобановского просп. (Краснозвездный), 150, Голосеевский р-н"
1.74,1.0,32.0,1.0,4.0,0.0,9900.0,"Победы просп., 70, Шевченковский р-н"
1.19,3.0,120.0,3.0,16.0,0.0,22500.0,"Днепровская набережная , 1а, Днепровский р-н"
2.87,1.0,286.0,5.0,22.0,0.0,110000.0,"Кловский спуск, 5, Печерский р-н"
1.18,3.0,66.0,2.0,10.0,1.0,14000.0,"Кольцова бульв., 8, Святошинский р-н"
1.22,1.0,62.0,2.0,10.0,0.0,12000.0,"Автозаводская ул., 15а, Оболонский р-н"
1.29,3.0,45.0,1.0,14.0,1.0,20000.0,"Івана Виговського, 10Е, Подольский р-н"
1.74,1.0,37.0,1.0,26.0,1.0,18990.0,"Победы просп., 5В, Шевченковский р-н"
1.74,1.0,90.0,3.0,2.0,0.0,25000.0,"Пушкинская ул., 19А, Шевченковский р-н"
1.12,3.0,68.0,2.0,17.0,0.0,12000.0,"Харьковское шоссе, 56, Дарницкий р-н"
1.12,2.0,38.0,1.0,6.0,0.0,11500.0,"Григоренко Петра просп., 38а, Дарницкий р-н"
1.29,3.0,48.0,1.0,4.0,0.0,1584000.0,"Андреевская ул., 11/7, Подольский р-н"
2.87,1.0,51.0,1.0,8.0,1.0,22990.0,"Михаила Бойчука ул. (Киквидзе), 41, Печерский р-н"
1.19,3.0,64.0,2.0,13.0,0.0,17500.0,"Механизаторов ул., 2а, Соломенский р-н"
1.53,1.0,29.0,1.0,17.0,1.0,10800.0,"Васильковская ул., 100 а, Голосеевский р-н"
1.53,1.0,41.0,1.0,7.0,1.0,14600.0,"Юношеская ул., 8, Голосеевский р-н"
1.18,1.0,40.0,1.0,15.0,1.0,12000.0,"Петрицкого Анатолия ул., 13, Святошинский р-н"
1.22,1.0,35.7,1.0,9.0,0.0,11500.0,"Героев Сталинграда, 37, Оболонский р-н"
1.74,1.0,65.0,3.0,6.0,0.0,13000.0,"Победы просп., 22, Шевченковский р-н"
1.74,1.0,50.0,2.0,14.0,1.0,20000.0,"Жилянская ул., 118, Шевченковский р-н"
2.87,1.0,75.0,2.0,2.0,0.0,15125.0,"Лаврская ул., 7а, Печерский р-н"
1.12,2.0,50.0,2.0,16.0,1.0,18000.0,"Днепровская наб., 16, Дарницкий р-н"
1.19,3.0,22.0,1.0,1.0,0.0,6500.0,"Пражская ул., 19, Днепровский р-н"
1.19,3.0,92.0,3.0,15.0,0.0,35750.0,"Лобановского просп. (Краснозвездный), 6А, Соломенский р-н"
1.22,1.0,35.0,1.0,9.0,0.0,10500.0,"Гайдай Зои ул., 2, Оболонский р-н"
1.74,1.0,100.0,3.0,18.0,1.0,44000.0,"Глубочицкая ул., 32Б, Шевченковский р-н"
1.53,3.0,65.0,2.0,13.0,0.0,19000.0,"Гайдара ул., 27, Голосеевский р-н"
2.87,1.0,98.0,3.0,11.0,0.0,33000.0,"Леси Украинки бульв., 7б, Печерский р-н"
2.87,1.0,98.0,2.0,11.0,0.0,33000.0,"Леси Украинки бульв., 7б, Печерский р-н"
2.87,1.0,64.0,2.0,2.0,0.0,27500.0,"Хрещатик, 25, Печерский р-н"
2.87,1.0,160.0,3.0,14.0,0.0,82500.0,"Кловский спуск, 7, Печерский р-н"
1.53,1.0,160.0,3.0,5.0,0.0,63250.0,"Большая Васильковская ул. (Красноармейская), 106, Голосеевский р-н"
1.74,1.0,130.0,3.0,3.0,0.0,44000.0,"Дмитриевская ул., 45, Шевченковский р-н"
2.87,1.0,183.0,4.0,10.0,0.0,82500.0,"Леси Украинки бульв., 7б, Печерский р-н"
1.74,1.0,155.0,4.0,3.0,0.0,55000.0,"Павловская ул., 18, Шевченковский р-н"
2.87,1.0,61.0,1.0,20.0,0.0,22000.0,"Леси Украинки бульв., 7б, Печерский р-н"
1.74,1.0,70.0,3.0,4.0,0.0,24750.0,"Хмельницкого Богдана ул., 49, Шевченковский р-н"
1.74,1.0,130.0,3.0,14.0,0.0,82500.0,"Гоголевская ул., Шевченковский р-н"
1.53,1.0,50.0,2.0,2.0,0.0,27500.0,"Большая Васильковская ул. (Красноармейская), 71, Голосеевский р-н"
1.29,3.0,60.0,2.0,4.0,0.0,9500.0,"Захаровская ул., 3, Подольский р-н"
1.53,1.0,70.0,2.0,4.0,0.0,14500.0,"Науки просп., 69, Голосеевский р-н"
1.74,1.0,130.0,3.0,16.0,1.0,96250.0,"Гончара Олеся ул., 35, Шевченковский р-н"
1.12,1.0,74.0,2.0,3.0,1.0,17500.0,"Ревуцкого ул., 40в, Дарницкий р-н"
1.29,3.0,40.0,1.0,6.0,0.0,12000.0,"Сергея Данченко ул., 30, Подольский р-н"
1.74,1.0,97.3,2.0,11.0,0.0,20000.0,"Черновола ул., 20, Шевченковский р-н"
1.19,3.0,30.0,1.0,1.0,0.0,8000.0,"Ушинского ул., 29, Соломенский р-н"
1.53,3.0,80.0,3.0,8.0,0.0,25000.0,"Метрологическая ул., 60, Голосеевский р-н"
1.18,3.0,34.0,1.0,5.0,0.0,8000.0,"Наумова генерала ул., 33, Святошинский р-н"
1.74,1.0,190.0,5.0,5.0,0.0,123750.0,"Гончара Олеся ул., 26, Шевченковский р-н"
1.12,1.0,65.0,2.0,11.0,1.0,24750.0,"Заречная ул., 1В, Дарницкий р-н"
1.19,1.0,50.0,1.0,11.0,0.0,19250.0,"Липковского Василия ул. (Урицкого), 33а, Соломенский р-н"
1.19,1.0,44.0,1.0,13.0,0.0,12000.0,"Панельная ул., 7, Днепровский р-н"
1.19,3.0,50.0,1.0,12.0,0.0,17000.0,"Эрнста ул., 16, Соломенский р-н"
