district,metro,area,rooms,floor,gk,price,adress
1.53,1.0,40.0,1,6.0,1,12000.0,"Метрологическая ул., 56, Голосеевский р-н"
1.74,3.0,67.0,2,5.0,0,35750.0,"Дмитриевская ул., 60/19, Шевченковский р-н"
1.53,1.0,70.0,3,1.0,0,12000.0,"Лятошинского композитора ул., 14а, Голосеевский р-н"
1.74,3.0,53.0,1,2.0,0,15000.0,"Вильгельма Котарбинского ул. (Кравченко Николая), 15, Шевченковский р-н"
1.74,3.0,51.0,1,2.0,1,15000.0,"Победы просп., 67-б, Шевченковский р-н"
2.87,3.0,144.0,3,28.0,1,110000.0,"Драгомирова ул., 15, Печерский р-н"
2.87,3.0,70.0,1,17.0,1,68750.0,"Евгения Коновальца ул. (Щорса), 26а, Печерский р-н"
2.87,3.0,72.0,2,20.0,1,38500.0,"Саперное Поле ул., 14/55, Печерский р-н"
2.87,3.0,45.0,2,12.0,0,44000.0,"Джона Маккейна ул. (Кудри Ивана), 7, Печерский р-н"
2.87,3.0,50.0,2,19.0,0,34375.0,"Джона Маккейна ул. (Кудри Ивана), 7, Печерский р-н"
2.87,3.0,56.0,2,4.0,0,49500.0,"Круглоуниверситетская ул., 22, Печерский р-н"
2.87,3.0,80.0,3,5.0,0,38500.0,"Филатова академика ул., 2/1, Печерский р-н"
2.87,3.0,85.0,3,5.0,0,68750.0,"Саперное Поле ул., 3, Печерский р-н"
1.19,3.0,120.0,3,6.0,0,68750.0,"Окипной Раисы ул., 18, Днепровский р-н"
1.74,3.0,100.0,3,3.0,0,68750.0,"Владимира Винниченко ул. (Коцюбинского Юрия), 12, Шевченковский р-н"
2.87,3.0,74.0,2,22.0,0,60500.0,"Джона Маккейна ул. (Кудри Ивана), 7, Печерский р-н"
2.87,3.0,50.0,2,12.0,1,44000.0,"Предславинская ул., 40, Печерский р-н"
2.87,3.0,86.0,3,6.0,1,46750.0,"Джона Маккейна ул. (Кудри Ивана), 1, Печерский р-н"
2.87,3.0,90.0,1,3.0,1,101750.0,"Драгомирова ул., 16, Печерский р-н"
2.87,3.0,175.0,4,3.0,1,220000.0,"Саперное Поле ул., 5а, Печерский р-н"
2.87,3.0,82.0,3,15.0,1,52250.0,"Василия Тютюнника ул. (Барбюса Анри), 51/1, Печерский р-н"
2.87,3.0,140.0,4,18.0,1,110000.0,"Драгомирова ул., 15, Печерский р-н"
1.12,3.0,68.0,2,12.0,1,30250.0,"Заречная ул., 1Г, Дарницкий р-н"
2.87,3.0,68.0,2,12.0,1,24750.0,"Евгения Коновальца ул. (Щорса), 44а, Печерский р-н"
1.53,3.0,75.0,2,12.0,0,20000.0,"Максимовича ул. (Трутенко Онуфрия), 3д, Голосеевский р-н"
1.53,1.0,120.0,3,3.0,0,19000.0,"Голосеевская ул., 13, Голосеевский р-н"
1.74,3.0,136.0,3,19.0,0,35750.0,"Чорновола Вячеслава ул. (Черновола Вячеслава), 20, Шевченковский р-н"
1.53,3.0,55.0,1,17.0,0,41250.0,"Лабораторный пер., 7, Голосеевский р-н"
1.19,1.0,64.0,2,9.0,1,22000.0,"Гарматная ул., 38, Соломенский р-н"
2.87,3.0,75.0,2,4.0,0,27500.0,"Грушевского Михаила ул., 34/1, Печерский р-н"
1.74,3.0,156.0,3,8.0,0,68750.0,"Владимирская ул., 79, Шевченковский р-н"
1.18,3.0,78.0,2,15.0,0,14500.0,"Пушиной Феодоры ул., 23, Святошинский р-н"
1.74,3.0,33.0,1,8.0,0,12000.0,"Новоукраинская ул., 1-3, Шевченковский р-н"
1.22,3.0,77.8,2,15.0,1,14000.0,"Балтийский пер., 3, Оболонский р-н"
1.18,1.0,48.0,2,3.0,0,11000.0,"Жмеринская ул., 10, Святошинский р-н"
2.87,3.0,54.0,3,5.0,0,18000.0,"Тверской тупик, 6/8, Печерский р-н"
2.87,3.0,55.0,2,9.0,1,30250.0,"Василия Тютюнника ул. (Барбюса Анри), 52/1, Печерский р-н"
1.74,3.0,66.0,3,4.0,0,20000.0,"Саксаганского ул., 85, Шевченковский р-н"
1.74,3.0,101.0,3,5.0,0,33000.0,"Полтавская ул., 10, Шевченковский р-н"
2.87,3.0,130.0,3,16.0,1,77000.0,"Драгомирова ул., 20, Печерский р-н"
2.87,3.0,160.0,3,5.0,1,68750.0,"Драгомирова ул., 2а, Печерский р-н"
2.87,3.0,155.0,3,10.0,0,90750.0,"Василия Тютюнника ул. (Барбюса Анри), 53, Печерский р-н"
1.12,1.0,41.0,1,5.0,0,9500.0,"Тростянецкая ул., 49, Дарницкий р-н"
1.53,3.0,40.0,1,3.0,1,11000.0,"Ломоносова ул., 50/2, Голосеевский р-н"
1.19,1.0,21.0,1,1.0,0,8500.0,"Каунасская ул., 10а, Днепровский р-н"
1.19,1.0,70.0,2,8.0,0,18500.0,"Эрнста ул., 16, Соломенский р-н"
1.19,3.0,42.3,1,17.0,1,14500.0,"Каховская ул., 56, Днепровский р-н"
1.53,1.0,35.0,1,1.0,1,10000.0,"Метрологическая ул., 58а, Голосеевский р-н"
1.29,3.0,44.0,1,3.0,0,11000.0,"Тираспольская ул., 54, Подольский р-н"
2.87,3.0,68.0,2,8.0,0,33000.0,"Евгения Коновальца ул. (Щорса), 36е, Печерский р-н"
1.74,3.0,74.0,2,4.0,0,30250.0,"Хмельницкого Богдана ул., 57, Шевченковский р-н"
1.74,3.0,50.0,2,8.0,0,20000.0,"Жилянская ул., 118, Шевченковский р-н"
1.29,1.0,55.0,2,8.0,0,10000.0,"Проспект Свободы, 1/60, Подольский р-н"
1.18,1.0,34.0,1,6.0,0,7000.0,"Киприанова академика ул., 4, Святошинский р-н"
1.19,3.0,32.0,1,3.0,0,9000.0,"Шухевича Романа просп. (Ватутина генерала), 4, Днепровский р-н"
1.53,3.0,60.0,1,20.0,0,13750.0,"Голосеевская ул., 13, Голосеевский р-н"
2.87,3.0,53.0,1,9.0,0,33000.0,"Михаила Бойчука ул. (Киквидзе), 41, Печерский р-н"
2.87,3.0,50.0,1,24.0,0,35750.0,"Подвысоцкого профессора ул., 4В, Печерский р-н"
2.87,3.0,55.0,1,3.0,1,44000.0,"Саперное Поле ул., 3, Печерский р-н"
1.22,3.0,35.0,1,2.0,0,10500.0,"Оболонский просп., 37, Оболонский р-н"
1.22,3.0,35.0,1,8.0,0,9000.0,"Гайдай Зои ул., 3, Оболонский р-н"
1.74,3.0,28.0,1,1.0,0,8500.0,"Парково-Сырецкая ул. (Шамрыло Тимофея), 5б, Шевченковский р-н"
1.74,3.0,130.0,3,14.0,0,82500.0,"Гоголевская ул., 47, Шевченковский р-н"
2.87,3.0,100.0,4,3.0,0,46750.0,"Мазепы Ивана ул. (Январского Восстания), 3а, Печерский р-н"
1.53,3.0,49.0,2,3.0,0,27500.0,"Большая Васильковская ул. (Красноармейская), 110, Голосеевский р-н"
1.0,1.0,100.0,3,3.0,0,12000.0,"Данькевича Константина ул., 10, Деснянский р-н"
1.19,2.0,32.0,1,5.0,0,7000.0,"Пожарского ул., 1, Днепровский р-н"
1.19,1.0,50.0,3,2.0,0,14500.0,"Воздухофлотский просп., 34, Соломенский р-н"
1.74,3.0,46.0,2,2.0,0,10000.0,"Фузиков пер. (Баумана), 6, Шевченковский р-н"
2.87,3.0,50.0,1,19.0,1,26125.0,"Предславинская ул., 53, Печерский р-н"
2.87,3.0,54.0,2,4.0,0,12000.0,"Московская ул., 29, Печерский р-н"
1.29,2.0,70.0,2,2.0,0,13500.0,"Гонгадзе Георгия просп. (Советской Украины), 18д, Подольский р-н"
1.74,3.0,164.0,4,4.0,0,40975.0,"Боткіна, 4, Шевченковский р-н"
1.19,1.0,118.0,3,18.0,0,35750.0,"Тычины Павла просп., 2, Днепровский р-н"
1.74,3.0,120.0,3,11.0,0,38500.0,"Паньковская ул., 27/78, Шевченковский р-н"
1.53,3.0,86.0,3,13.0,0,17000.0,"Максимовича ул. (Трутенко Онуфрия), 9В, Голосеевский р-н"
2.87,3.0,48.0,2,2.0,1,35750.0,"Саперное Поле ул., 5а, Печерский р-н"
2.87,3.0,95.0,3,20.0,1,66000.0,"Василия Тютюнника ул. (Барбюса Анри), 37/1, Печерский р-н"
1.12,2.0,90.0,3,5.0,0,17000.0,"Ахматовой Анны ул., 39а, Дарницкий р-н"
1.12,1.0,44.0,2,9.0,0,7500.0,"Волго-Донский пер., 1, Дарницкий р-н"
1.18,2.0,63.0,2,3.0,0,18000.0,"Победы просп., 67А, Святошинский р-н"
1.74,3.0,48.0,1,5.0,0,23375.0,"Старокиевская ул., 2, Шевченковский р-н"
1.18,3.0,75.0,2,15.0,0,14000.0,"Пушиной Феодоры ул., 23, Святошинский р-н"
1.19,1.0,65.0,2,2.0,1,19000.0,"Регенераторная ул., 4, Днепровский р-н"
1.53,3.0,60.0,2,9.0,0,42625.0,"Антоновича ул. (Горького), 37К, Голосеевский р-н"
1.12,1.0,78.0,3,13.0,0,12000.0,"Урловская ул., 3, Дарницкий р-н"
1.19,1.0,61.0,2,2.0,0,16500.0,"Гагарина Юрия просп., 18, Днепровский р-н"
1.74,3.0,166.0,4,5.0,0,110000.0,"Хмельницкого Богдана ул., 30/10, Шевченковский р-н"
1.18,1.0,66.0,2,16.0,1,24420.0,"Победы просп., 67, Святошинский р-н"
2.87,3.0,130.0,5,11.0,1,55000.0,"Саперное Поле ул., 14/55, Печерский р-н"
2.87,3.0,130.0,3,6.0,1,63250.0,"Лейпцигская ул., 13а, Печерский р-н"
1.29,3.0,38.0,2,1.0,0,11000.0,"Воздвиженская ул., 60, Подольский р-н"
1.29,3.0,36.0,2,3.0,0,10000.0,"Воздвиженская ул., 60, Подольский р-н"
1.29,3.0,25.0,1,3.0,0,9000.0,"Воздвиженская ул., 60, Подольский р-н"
1.29,3.0,28.0,1,1.0,0,10000.0,"Воздвиженская ул., 60, Подольский р-н"
1.29,3.0,32.0,1,3.0,0,12000.0,"Воздвиженская ул., 60, Подольский р-н"
1.12,3.0,55.0,2,6.0,1,27500.0,"Трускавецкая ул., 4Б, Дарницкий р-н"
2.87,3.0,60.0,1,2.0,0,18000.0,"Товарная ул., 9, Печерский р-н"
1.12,3.0,43.0,1,18.0,0,11990.0,"Пчелки Елены ул., 4, Дарницкий р-н"
1.29,1.0,47.0,1,2.0,1,10000.0,"Ивана Выговского ул. (Гречко маршала), 10К, Подольский р-н"
1.12,1.0,106.0,3,24.0,0,22000.0,"Ахматовой Анны ул., 30, Дарницкий р-н"
1.19,3.0,70.0,2,8.0,1,21000.0,"ул. Евгена Маланюка, 101, Днепровский р-н"
1.18,3.0,47.0,1,2.0,0,9500.0,"Вернадского академика бульв., 57, Святошинский р-н"
1.18,1.0,69.0,2,13.0,0,13000.0,"Коласа Якуба ул., 2, Святошинский р-н"
1.74,3.0,44.0,2,9.0,0,10000.0,"Данила Щербаковского ул. (Щербакова), 63, Шевченковский р-н"
1.19,1.0,68.0,3,1.0,0,10900.0,"проспект Р. Шухевича, 26-Б, Днепровский р-н"
1.12,1.0,90.0,3,6.0,0,16000.0,"Драгоманова ул., 44а, Дарницкий р-н"
1.74,3.0,61.0,2,2.0,0,19250.0,"Прорезная ул., 13, Шевченковский р-н"
1.74,3.0,45.0,1,9.0,0,9999.0,"Бакинская, 37 Г, Шевченковский р-н"
1.12,1.0,88.0,2,16.0,0,26000.0,"Днепровская наб., 26д, Дарницкий р-н"
1.22,3.0,36.0,1,6.0,0,9000.0,"Северная ул., 36, Оболонский р-н"
1.29,1.0,26.0,1,5.0,0,7300.0,"Светлицкого ул., 35, Подольский р-н"
1.74,3.0,60.0,2,4.0,0,20000.0,"Тургеневская ул., 26/28, Шевченковский р-н"
2.87,3.0,55.0,2,9.0,0,30250.0,"Василия Тютюнника ул. (Барбюса Анри), 53, Печерский р-н"
1.19,1.0,118.0,3,18.0,0,41250.0,"Тычины Павла просп., 2, Днепровский р-н"
1.74,3.0,50.0,2,2.0,0,9000.0,"Победы просп., 43а, Шевченковский р-н"
1.22,1.0,25.0,1,3.0,0,7000.0,"Попова Александра пер., 5а, Оболонский р-н"
2.87,3.0,30.0,1,1.0,0,10000.0,"Бастионная ул., 5а, Печерский р-н"
1.12,1.0,50.0,2,26.0,0,12900.0,"Чавдар Елизаветы ул., 13, Дарницкий р-н"
1.74,3.0,45.0,2,5.0,1,14000.0,"Победы просп., 90/1, Шевченковский р-н"
1.19,2.0,31.0,1,1.0,0,8000.0,"Строителей ул., 22/11, Днепровский р-н"
1.19,1.0,46.0,2,2.0,0,7000.0,"Строителей ул., 12а, Днепровский р-н"
2.87,3.0,78.0,2,2.0,0,17000.0,"Старонаводницкая ул., 6, Печерский р-н"
1.74,3.0,47.0,1,2.0,0,13000.0,"Большая Житомирская ул., 34, Шевченковский р-н"
1.53,1.0,65.0,2,2.0,1,25000.0,"Максимовича ул. (Трутенко Онуфрия), 24, Голосеевский р-н"
1.12,1.0,43.0,1,22.0,1,20000.0,"Днепровская наб., 18а, Дарницкий р-н"
1.19,1.0,45.0,1,10.0,1,12000.0,"Воскресенская ул., 16, Днепровский р-н"
1.53,3.0,50.0,1,4.0,0,13000.0,"Симоненка ул., 5а, Голосеевский р-н"
1.19,3.0,45.0,2,12.0,0,10000.0,"Малышка Андрея ул., 3, Днепровский р-н"
1.29,1.0,30.0,1,9.0,0,11000.0,"Петропавловская ул., 14, Подольский р-н"
1.74,3.0,180.0,4,5.0,0,151250.0,"Франко Ивана ул., 11, Шевченковский р-н"
1.29,1.0,40.0,1,13.0,0,12500.0,"Правды просп., 41, Подольский р-н"
1.74,3.0,45.0,2,2.0,0,9500.0,"Фузиков пер. (Баумана), 6, Шевченковский р-н"
1.0,1.0,76.0,3,15.0,0,9999.0,"Бальзака Оноре ул., 88А, Деснянский р-н"
2.87,3.0,77.5,2,4.0,0,41250.0,"Институтская ул., 14, Печерский р-н"
1.19,1.0,32.0,1,14.0,1,15500.0,"Соборности просп. (Воссоединения), 17, Днепровский р-н"
1.74,3.0,200.0,5,5.0,0,68750.0,"Ярославов Вал ул., 13, Шевченковский р-н"
1.53,3.0,84.0,4,1.0,0,13000.0,"Васильковская ул., 27, Голосеевский р-н"
2.87,3.0,93.0,2,10.0,0,23000.0,"Московская ул., 46/2, Печерский р-н"
1.22,3.0,48.0,2,5.0,0,12900.0,"Дружбы Народов площадь, 8, Оболонский р-н"
1.18,1.0,66.0,2,16.0,1,25000.0,"Победы просп., 67, Святошинский р-н"
1.29,3.0,25.0,1,3.0,0,9000.0,"Воздвиженская ул., 60, Подольский р-н"
1.29,1.0,45.0,2,8.0,1,13000.0,"Правды просп., 41, Подольский р-н"
1.18,1.0,62.0,2,4.0,1,13900.0,"Кольцова бульв., 14ж, Святошинский р-н"
1.74,3.0,72.0,3,10.0,0,14000.0,"Грозненская ул., 18, Шевченковский р-н"
1.53,3.0,50.0,2,2.0,0,12000.0,"Столетова пер., 7, Голосеевский р-н"
1.74,3.0,97.0,2,5.0,0,27500.0,"Дегтяревская ул., 25а, Шевченковский р-н"
1.18,1.0,34.0,1,9.0,0,7500.0,"Леся Курбаса просп. (50-летия Октября), 9, Святошинский р-н"
1.12,1.0,33.0,1,2.0,1,11900.0,"Пчелки Елены ул., 7, Дарницкий р-н"
1.12,1.0,42.0,1,17.0,0,11900.0,"Драгоманова ул., 10, Дарницкий р-н"
1.12,1.0,40.0,1,7.0,0,9900.0,"Крушельницкой Соломии ул., 15 в, Дарницкий р-н"
1.12,1.0,65.0,2,6.0,0,11900.0,"Пчелки Елены ул., 2 б, Дарницкий р-н"
1.29,3.0,24.0,1,1.0,0,10000.0,"Воздвиженская ул., 60, Подольский р-н"
1.19,1.0,46.0,2,3.0,0,7500.0,"Отрадный просп. (Чубаря), 40, Соломенский р-н"
2.87,3.0,60.0,2,4.0,0,15000.0,"Леси Украинки бульв., 36/10, Печерский р-н"
1.53,2.0,75.0,2,7.0,0,22000.0,"Толстого Льва ул., 25/1, Голосеевский р-н"
1.19,3.0,87.0,2,22.0,1,35750.0,"Жилянская ул., 118, Соломенский р-н"
1.12,1.0,105.0,3,21.0,0,20000.0,"Срибнокильская ул., 1, Дарницкий р-н"
1.12,2.0,83.0,2,22.0,0,17000.0,"Чавдар Елизаветы ул., 1, Дарницкий р-н"
2.87,3.0,44.0,1,12.0,1,31625.0,"Джона Маккейна ул. (Кудри Ивана), 7, Печерский р-н"
1.12,1.0,42.0,1,2.0,0,7500.0,"Волго-Донский пер., 2, Дарницкий р-н"
1.53,3.0,48.0,1,21.0,1,13000.0,"Ясиноватский пер., 10, Голосеевский р-н"
1.74,3.0,73.0,2,13.0,1,17600.0,"Саксаганского ул., 121, Шевченковский р-н"
1.19,1.0,74.0,2,6.0,0,27500.0,"Андрея Аболмасова ул. (Панельная), 7, Днепровский р-н"
1.12,1.0,43.0,1,1.0,0,11000.0,"Драгоманова ул., 8А, Дарницкий р-н"
2.87,3.0,93.0,3,1.0,0,16999.0,"Панаса Мирного ул., 27, Печерский р-н"
1.29,1.0,70.0,2,15.0,1,20000.0,"Александра Олеся, 6, Подольский р-н"
1.22,3.0,21.0,1,4.0,0,7000.0,"Иорданская ул. (Гавро Лайоша), 2, Оболонский р-н"
1.12,1.0,34.0,1,14.0,1,8400.0,"Чавдар Елизаветы ул., 28, Дарницкий р-н"
1.74,3.0,180.0,3,5.0,0,151250.0,"Франко Ивана ул., 11, Шевченковский р-н"
1.74,3.0,167.0,3,2.0,0,96250.0,"Хмельницкого Богдана ул., 72в, Шевченковский р-н"
1.19,1.0,48.0,1,9.0,0,10900.0,"Юности ул., 8/2, Днепровский р-н"
1.74,3.0,33.5,1,2.0,0,12500.0,"Рыбалко маршала ул., 5б, Шевченковский р-н"
1.19,1.0,64.0,2,8.0,0,20000.0,"Эрнста ул., 16б, Соломенский р-н"
1.74,3.0,45.0,1,4.0,0,14000.0,"Победы просп., 71а, Шевченковский р-н"
1.19,1.0,65.0,2,10.0,0,18000.0,"Миколи Голего ул. (Лебедева-Кумача), 5, Соломенский р-н"
2.87,3.0,98.0,2,15.0,0,25000.0,"Евгения Коновальца ул. (Щорса), 44а, Печерский р-н"
1.22,1.0,43.0,1,23.0,0,14000.0,"Петра Калнышевского ул. (Майорова Михаила), 7, Оболонский р-н"
1.53,3.0,65.0,2,5.0,0,14000.0,"ул. Казацкая, 114, Голосеевский р-н"
1.53,1.0,82.0,3,2.0,0,15500.0,"Конева ул., 9, Голосеевский р-н"
1.74,3.0,35.0,1,8.0,0,11000.0,"Новоукраинская ул., 1/3, Шевченковский р-н"
1.74,3.0,40.0,1,2.0,0,10000.0,"Богдана Гаврилишина ул. (Василевской Ванды), 12/16, Шевченковский р-н"
1.74,3.0,31.0,1,9.0,0,13500.0,"Салютная ул., 2, Шевченковский р-н"
2.87,3.0,63.0,2,3.0,0,20000.0,"Мазепы Ивана ул. (Январского Восстания), 12б, Печерский р-н"
1.12,1.0,50.0,1,6.0,0,8000.0,"Инженера Бородина, 6, Дарницкий р-н"
1.22,3.0,40.0,1,1.0,0,9500.0,"Приречная ул., 27г, Оболонский р-н"
1.18,1.0,30.0,1,1.0,0,5500.0,"Королева академика ул., 3, Святошинский р-н"
1.74,3.0,18.0,1,9.0,1,8500.0,"Маштнобудівна, 41, Шевченковский р-н"
1.53,3.0,29.0,1,2.0,1,12000.0,"Лучистая ул., 44, Голосеевский р-н"
1.12,1.0,87.0,2,25.0,0,13500.0,"Пчелки Елены ул., 6, Дарницкий р-н"
1.19,3.0,30.0,2,4.0,0,9000.0,"Гагарина Юрия просп., 9, Днепровский р-н"
1.53,3.0,42.0,1,20.0,1,15000.0,"Ломоносова ул., 36, Голосеевский р-н"
1.74,3.0,40.0,1,1.0,0,9000.0,"Виговського, 2, Шевченковский р-н"
1.74,3.0,30.0,1,3.0,0,9500.0,"Коперника ул., 13/15, Шевченковский р-н"
1.19,3.0,80.0,2,28.0,0,21000.0,"ул. Соборности, 30, Днепровский р-н"
1.12,1.0,43.0,1,14.0,0,10000.0,"Чавдар Елизаветы ул., 18, Дарницкий р-н"
1.74,3.0,80.0,2,3.0,0,27500.0,"Сечевых Стрельцов ул. (Артема), 10, Шевченковский р-н"
1.74,3.0,36.0,1,2.0,0,9000.0,"Щусева академика ул., 30, Шевченковский р-н"
1.29,1.0,48.0,2,4.0,0,14000.0,"Воздвиженская ул., 60, Подольский р-н"
1.74,3.0,40.0,1,1.0,0,10000.0,"Эстонская ул., 3, Шевченковский р-н"
1.74,3.0,46.0,2,3.0,0,8500.0,"Туполева академика ул., 28, Шевченковский р-н"
2.87,3.0,56.0,1,7.0,1,17000.0,"Леси Украинки бульв., 7б, Печерский р-н"
1.74,3.0,46.0,2,2.0,0,9000.0,"Туполева академика ул., 16, Шевченковский р-н"
1.18,3.0,45.0,2,8.0,0,8000.0,"Зодчих ул., 42, Святошинский р-н"
1.19,1.0,45.0,2,5.0,0,10000.0,"Преображенская ул. (Клименко Ивана), 16, Соломенский р-н"
1.74,3.0,76.0,3,4.0,0,20000.0,"Татарская ул., 2д, Шевченковский р-н"
1.53,1.0,27.0,1,9.0,0,8000.0,"Теремковская ул., 6, Голосеевский р-н"
1.29,3.0,24.0,1,4.0,0,9000.0,"Воздвиженская ул., 60, Подольский р-н"
1.12,1.0,46.0,2,9.0,0,7500.0,"Юрия Литвинского ул. (Российская), 47, Дарницкий р-н"
2.87,3.0,40.0,1,8.0,0,15000.0,"Генерала Алмазова ул. (Кутузова), 14, Печерский р-н"
1.74,3.0,26.0,1,5.0,0,9900.0,"Зоологическая ул., 2, Шевченковский р-н"
1.53,3.0,41.0,1,26.0,1,15900.0,"Голосеевский просп. (40-летия Октября), 95А, Голосеевский р-н"
1.74,3.0,80.0,3,2.0,0,30250.0,"Хмельницкого Богдана ул., 9, Шевченковский р-н"
1.74,3.0,53.0,2,2.0,0,17000.0,"Михайловская ул., 22А, Шевченковский р-н"
2.87,3.0,98.0,3,4.0,0,44000.0,"Заньковецкой ул., 6, Печерский р-н"
1.19,1.0,52.0,1,21.0,1,18000.0,"Жмаченко генерала ул., 28, Днепровский р-н"
1.74,3.0,30.0,1,1.0,0,9999.0,"Бакинская , 37 А, Шевченковский р-н"
1.74,3.0,56.0,1,11.0,0,11999.0,"Бакинская, 37 Г, Шевченковский р-н"
1.22,1.0,39.0,1,13.0,1,11000.0,"Семьи Кульженков ул. (Дегтяренко Петра), 37, Оболонский р-н"
1.18,1.0,27.0,1,23.0,1,9625.0,"Обуховская ул., 139, Святошинский р-н"
1.29,1.0,45.0,1,12.0,1,12500.0,"Вышгородская ул., 45, Подольский р-н"
2.87,3.0,53.0,2,21.0,0,30250.0,"Предславинская ул., 55, Печерский р-н"
1.12,1.0,46.0,1,14.0,0,14000.0,"ул. Гмыри Бориса, 14а, Дарницкий р-н"
1.0,1.0,52.0,2,9.0,0,6000.0,"Закревского Николая ул., 27/2, Деснянский р-н"
1.22,1.0,45.0,1,3.0,1,9000.0,"Кондратюка Юрия ул., 5, Оболонский р-н"
1.29,1.0,36.0,1,19.0,0,13750.0,"Правды просп., 43б, Подольский р-н"
1.74,3.0,87.0,2,19.0,0,24000.0,"Рижская ул., 73г, Шевченковский р-н"
1.74,3.0,32.0,1,9.0,0,12800.0,"Победы просп., 12, Шевченковский р-н"
1.19,1.0,57.0,2,2.0,0,12000.0,"Отрадный просп. (Чубаря), 69/1, Соломенский р-н"
1.53,3.0,53.0,2,5.0,0,13000.0,"Голосеевский просп. (40-летия Октября), 108к3, Голосеевский р-н"
1.53,3.0,62.0,3,5.0,0,16000.0,"Васильковская ул., 4, Голосеевский р-н"
1.19,3.0,78.0,2,16.0,0,19250.0,"Богдановская ул., 7а, Соломенский р-н"
1.19,1.0,65.0,2,4.0,0,11000.0,"Васильченко ул., 10а, Соломенский р-н"
1.22,3.0,33.0,1,9.0,0,12000.0,"Тимошенко маршала ул., 13, Оболонский р-н"
1.22,1.0,33.0,1,2.0,0,10000.0,"Малиновского маршала ул., 7а, Оболонский р-н"
1.53,1.0,44.0,1,2.0,0,11500.0,"Матыкина генерала ул., 12, Голосеевский р-н"
1.74,3.0,32.0,1,3.0,0,10000.0,"Довнар-Запольского ул., 9, Шевченковский р-н"
1.19,1.0,41.0,1,14.0,0,17000.0,"Соломенская ул., 20в, Соломенский р-н"
1.74,3.0,38.0,1,2.0,1,12000.0,"Победы просп., 67г, Шевченковский р-н"
1.19,1.0,45.0,1,5.0,1,15000.0,"Регенераторная ул., 4, Днепровский р-н"
1.19,1.0,52.0,2,1.0,0,10000.0,"Василенко Николая ул., 13а, Соломенский р-н"
1.18,3.0,73.0,3,1.0,0,11900.0,"Семашко ул., 15, Святошинский р-н"
1.18,3.0,40.0,2,2.0,0,13000.0,"Петрицкого Анатолия ул., 15, Святошинский р-н"
1.0,1.0,67.0,2,8.0,0,10000.0,"Братиславская ул., 7, Деснянский р-н"
2.87,3.0,65.0,2,3.0,0,26125.0,"Евгения Коновальца ул. (Щорса), 36Е, Печерский р-н"
1.18,1.0,38.0,1,15.0,0,8500.0,"Кольцова бульв., 18, Святошинский р-н"
1.74,3.0,33.0,1,2.0,0,12000.0,"Лукьяновская пл., 9, Шевченковский р-н"
1.19,3.0,80.0,2,8.0,1,22000.0,"Никольско-Слободская ул., 1а, Днепровский р-н"
1.12,1.0,46.0,2,9.0,0,7500.0,"Игоря Качуровского пер. (Руднева), 1, Дарницкий р-н"
2.87,3.0,63.0,2,3.0,0,22000.0,"Липский пер., 3, Печерский р-н"
1.53,2.0,99.0,2,5.0,1,16000.0,"Голосеевская ул., 13, Голосеевский р-н"
1.74,3.0,62.0,2,2.0,0,10499.0,"Герцена ул., 18/20, Шевченковский р-н"
1.29,3.0,36.0,1,2.0,0,12500.0,"Ярославская ул., 31, Подольский р-н"
1.12,1.0,54.0,1,14.0,0,10500.0,"Урловская ул., 21а, Дарницкий р-н"
1.0,3.0,54.0,2,4.0,0,6990.0,"Курчатова академика ул., 9/21, Деснянский р-н"
1.19,1.0,56.0,1,20.0,1,20000.0,"Липковского Василия ул. (Урицкого), 37б, Соломенский р-н"
1.53,1.0,46.0,2,16.0,0,22000.0,"Дубинина Володи ул., 2, Голосеевский р-н"
2.87,3.0,50.0,1,23.0,0,35750.0,"Подвысоцкого профессора ул., 4В, Печерский р-н"
1.12,1.0,90.0,3,12.0,0,14000.0,"Мишуги Александра ул., 1/4, Дарницкий р-н"
1.29,1.0,37.0,1,15.0,0,9500.0,"Сергея Данченко ул., 30, Подольский р-н"
1.12,1.0,50.0,2,4.0,1,18000.0,"Заречная ул., 2, Дарницкий р-н"
1.19,1.0,114.0,3,13.0,0,18000.0,"Смелянская ул., 15, Соломенский р-н"
1.18,1.0,28.0,1,1.0,0,7000.0,"Потапова генерала ул., 10а, Святошинский р-н"
1.0,1.0,55.4,2,8.0,0,9000.0,"Маяковского Владимира просп., 2А, Деснянский р-н"
1.74,3.0,50.0,2,4.0,0,11000.0,"Щусева академика ул., 42, Шевченковский р-н"
1.74,3.0,72.0,3,3.0,0,27500.0,"Дмитриевская ул., 1, Шевченковский р-н"
1.29,1.0,31.0,1,8.0,0,8000.0,"Светлицкого ул., 24, Подольский р-н"
1.18,3.0,110.0,3,11.0,0,20999.0,"Котельникова Михаила ул., 1, Святошинский р-н"
1.19,3.0,35.0,1,3.0,0,9000.0,"Алексы Тихого ул. (Выборгская), 12, Соломенский р-н"
1.19,1.0,45.0,2,1.0,0,12000.0,"Героев Севастополя ул., 23, Соломенский р-н"
1.12,1.0,67.0,2,14.0,0,16000.0,"Мишуги Александра ул., 2, Дарницкий р-н"
1.74,3.0,63.0,3,2.0,0,15000.0,"Старокиевская ул., 1/5, Шевченковский р-н"
1.29,1.0,41.0,1,9.0,0,12500.0,"Вышгородская ул., 45, Подольский р-н"
